product_id,product_name,link_image
88591,Wedding Ring Universe Alya,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/TWN1017/womenstone/diamond-zirconia_AAAAA/alloycolour/white.jpg
91262,Steely Luck,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/DSC_8149/womenstone/diamond-Brillant_AAA/alloycolour/white_red.jpg
92214,Engagement Ring Litzy 0.25 crt,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/litzy-025-nr/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
90718,GLAMIRA Men's Ring Cappi,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/ONYX16/diamond/diamond-Brillant_AAA/stone2/cabochon-Onyx_AAA/alloycolour/yellow.jpg
90278,Engagement Ring Anastasia,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/A30176-1-1/diamond/diamond-Brillant_AAA/alloycolour/yellow.jpg
97355,Women's Ring Mystic Cycle 8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-V5004-WOMEN/womenstone/diamond-Brillant_AAA/alloycolour/yellow/accent/black/width/w8/profile/prA.jpg
92065,GLAMIRA Pendant Trecia Ø8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/PND29-8/diamond/diamond-Brillant_AAA/alloycolour/yellow/pearl/white_pearl.jpg
109681,GLAMIRA Ring Ekaterina,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/ekaterina/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white_yellow.jpg
92452,GLAMIRA Earring Taylor,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Earring-19/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
90231,GLAMIRA Bangle Tamelia,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/H36445-4-1/diamond/emerald_AA/alloycolour/white.jpg
95499,GLAMIRA Men's Ring Reyes,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/reyes-u11/diamond/diamond-Brillant_AA/stone2/diamond-Brillant_AAA/alloycolour/yellow.jpg
84823,Engagement Ring Shelly,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/G100260/diamond/diamond-Brillant_AA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
96458,Engagement Ring Anielo,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/anielo-n/diamond/topaz-Blue_AAA/alloycolour/white.jpg
85647,Engagement Ring Amanda,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/amanda-n/diamond/lab-grown-diamond_AAA/alloycolour/white.jpg
92390,Engagement Ring Amaya,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/amaya-n-025/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
105540,Wedding Ring Shimmering Road 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-n1089/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w6/profile/prA/surface/polished_icematte.jpg
105020,Women's Ring Natural Treasure 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/gwd-n1033-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white_yellow/width/w5/profile/prA/surface/polished_icematte.jpg
101766,Silver Couple Promise Ring,
89594,GLAMIRA Men's Ring Fine Tune,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/fine-tune-n/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
105837,Wedding Ring Unique Paradise 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-n1103/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow_white/width/w6/profile/prA/surface/polished_icematte.jpg
89604,GLAMIRA Men's Ring Peaceful Sail,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/men10-layer1/diamond/ruby_AA/alloycolour/white.jpg
91221,GLAMIRA Cufflink Reynard,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/CUFF16/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
100991,GLAMIRA Bracelet Beryl,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Beryl/alloycolour/red.jpg
111258,Men's Ring Confident Image 8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/gwd-h10028-n-men/alloycolour/white/wood/mahogany/width/w8/profile/prA.jpg
101949,Engagement Ring Ruzenka,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/ruzenka-n/diamond/lab-grown-diamond_AAA/stone2/lab-grown-diamond_AAA/alloycolour/yellow.jpg
105522,Wedding Ring Mystic Swirl 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-n1059/womenstone/diamond-zirconia_AAAAA/alloycolour/white/accent/black/width/w5/profile/prA.jpg
93194,Wedding Ring Classic Mind,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD17960/womenstone/diamond-Brillant_AAA/alloycolour/yellow/width/w6/profile/prA/surface/horizantly.jpg
97241,GLAMIRA Ring Mundesi,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Mundesiv1/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
96120,Wedding Ring Bright Jewel 4 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-T120906/womenstone/diamond-Brillant_AAA/alloycolour/white/width/w4/profile/prA/surface/polished.jpg
87321,Wedding Ring Pure Beatrice,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/LG233/womenstone/diamond-zirconia_AAAAA/alloycolour/white_yellow.jpg
97922,GLAMIRA Pendant Sumba,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/DP-037/diamond/diamond-Brillant_AA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
99797,GLAMIRA Bracelet Nikolet,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/OEBL-017/alloycolour/yellow_white.jpg
96903,Wedding Ring Dynamic Structure,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-E11330V1/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w5/profile/prB/surface/polished.jpg
97438,GLAMIRA Pendant Arcelia,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Arcelia/diamond/sapphire_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
97020,Women's Ring Great Sensational 8mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-E12320V1-exccl-women/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w8/profile/prA/surface/polished_icematte.jpg
103399,Engagement Ring Cannoli 0.5 crt,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/nlp023/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/stone3/diamond-Brillant_AAA/alloycolour/white.jpg
104293,GLAMIRA Earring Lizzy,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/lizzy/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/yellow.jpg
102731,GLAMIRA Pendant Keirya Ø4 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Keirya4mm/alloycolour/white/pearl/white_pearl.jpg
102472,GLAMIRA Bracelet Rodika,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/WBCL-U044/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
99587,GLAMIRA Men's Earring Kiryl,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/MER-043/stone2/cabochon-Onyx_AAA/alloycolour/white.jpg
105506,Wedding Ring Miracle Life 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-n1058/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow/width/w6/profile/prA.jpg
96716,Wedding Ring Alluring Meeting 5mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/alluring-meeting/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w5.jpg
97844,GLAMIRA Ring Clematis,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Clematis/diamond/diamond-Brillant_AA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
101336,GLAMIRA Men's Ring Thorald,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/MRI-U026/diamond/lab-grown-diamond_AAA/stone2/lab-grown-diamond_AAA/alloycolour/white.jpg
110498,GLAMIRA Necklace Denisa,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/denisa-pendant/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/stone3/diamond-Brillant_AAA/alloycolour/white.jpg
109844,GLAMIRA Earring Ardhendu,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/ardhendu/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/yellow.jpg
98010,Men's Ring Alluring Tear 5 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-S2400-U-MEN/alloycolour/white_red/width/w5/profile/prA/surface/polished.jpg
97015,Men's Ring Great Sensational 5mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-E12320V1-exccl-men/alloycolour/red_white/width/w5/profile/prB/surface/polished_horizantly.jpg
102995,GLAMIRA Nose Pin Thessa,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/NSP-U093/diamond/yellow-sapphire_AAA/alloycolour/white.jpg
99022,Wedding Ring Amazing Trust 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-M1004/womenstone/diamond-Brillant_AAA/alloycolour/yellow/width/w6/profile/prA/surface/polished_sandy.jpg
98019,Men's Ring Alluring Tear 10 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/GWD-S2400-U-MEN/alloycolour/white_yellow/width/w10/profile/prA/surface/polished.jpg
109615,GLAMIRA Pendant Byanca,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/byanca/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
92433,GLAMIRA Earring Magali,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/magali-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
105358,Natural Alluring 3 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-n1079/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow/width/w3/profile/prA/surface/polished_icematte.jpg
91049,Engagement Ring Abella 1.0 crt,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/abella1-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
85178,Women's Ring Smart Queen,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/P7013R-WOMEN/womenstone/diamond-Brillant_AAA/alloycolour/white.jpg
102756,GLAMIRA Necklace Kanasia Ø8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Kanasia8mm/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/red/pearl/red_pearl.jpg
101602,GLAMIRA Kids Earring Charmica,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/KIDE-039/diamond/lab-grown-diamond_AAA/alloycolour/yellow.jpg
92533,GLAMIRA Necklace Nika,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Pendant-9/diamond/sapphire_AAA/alloycolour/white.jpg
103499,Engagement Ring Richelle,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/richellev01/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/stone3/diamond-Brillant_AAA/alloycolour/yellow.jpg
109755,Engagement Ring Julia 1.0 crt,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/julia1-n/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
109341,Men's Ring Infinite Anticipation,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/gwd-h1037-MEN/alloycolour/white/sign2/w-solid-y.jpg
104696,Men's Ring Natural Light 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/gwd-n1004-MEN/alloycolour/yellow/width/w6/profile/prA/surface/polished_icematte.jpg
104692,Women's Ring Natural Light 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/gwd-n1004-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow/width/w6/profile/prA/surface/polished_icematte.jpg
85804,GLAMIRA Earring Vicky,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/vicky-n/diamond/sapphire_AAA/alloycolour/yellow.jpg
99627,Wedding Ring Universe Earth 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-MA017/womenstone/diamond-zirconia_AAAAA/alloycolour/white_red/width/w6/profile/prA.jpg
90400,Engagement Ring Tonia,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/RING2/diamond/diamond-Brillant_AA/alloycolour/white.jpg
100063,GLAMIRA Earring Almula,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Almula/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
93326,Classic Meaning 3mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD18740/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w3/profile/prA/surface/icematte.jpg
110806,GLAMIRA Earring Akaneta,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/akaneta/diamond/amethyst_AAA/stone2/labdiamond_AAAA/stone3/labdiamond_AAAA/alloycolour/yellow.jpg
97014,Women's Ring Great Sensational 5mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-E12320V1-exccl-women/womenstone/diamond-zirconia_AAAAA/alloycolour/red_white/width/w5/profile/prB/surface/polished_horizantly.jpg
87616,Men's Ring Sensual Drops,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/TWN1463-MEN/alloycolour/white.jpg
96863,GLAMIRA Necklace Prosty,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/WSP-46/alloycolour/red.jpg
98736,Women's Ring Pure Always 3 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD-S4010-women/womenstone/diamond-zirconia_AAAAA/alloycolour/white_red/width/w3/profile/prB/surface/polished_verticalline.jpg
102435,GLAMIRA Bracelet Atike,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/WBCL-U007/diamond/lab-grown-diamond_AAA/stone2/lab-grown-diamond_AAA/alloycolour/red_white.jpg
92477,GLAMIRA Pendant Arlinda,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Pendant-49/diamond/aquamarine_AAA/alloycolour/white.jpg
92193,Engagement Ring Fidelia 1.0 crt,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/fidelia-n-10/diamond/greentourmaline_AAA/stone2/diamond-Swarovsky_AAAAA/alloycolour/yellow.jpg
97296,Wedding Ring Mystic Stream 10 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-V2600/womenstone/diamond-zirconia_AAAAA/alloycolour/red/accent/black.jpg
92190,Engagement Ring Fidelia 0.5 crt,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/fidelia-05-nr/diamond/emerald_AA/stone2/labdiamond_AAAA/alloycolour/yellow.jpg
87612,Wedding Ring Sensual Drops,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/TWN1463/womenstone/diamond-zirconia_AAAAA/alloycolour/white.jpg
110531,GLAMIRA Pendant Nikoleta,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/nikoleta-pendant/diamond/ruby_AA/stone2/labdiamond_AAAA/alloycolour/white.jpg
95535,GLAMIRA Ring Alda,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GLNR360V2/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
104037,GLAMIRA Earring Gallinule,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gallinule/diamond/garnet_AAA/alloycolour/white.jpg
90926,Engagement Ring Penthe 0.1 crt,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/penthe01-n1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
110863,GLAMIRA Earring Tandra,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/tandra/diamond/labdiamond_AAAA/stone2/labdiamond_AAAA/stone3/labdiamond_AAAA/alloycolour/white.jpg
99975,Engagement Ring Caserta,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/caserta-layer1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/stone3/diamond-Brillant_AAA/alloycolour/white.jpg
92435,GLAMIRA Earring Mirella,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Earring-42/diamond/blackdiamond_AAA/stone2/diamond-Brillant_AAA/alloycolour/white_red.jpg
110019,GLAMIRA Ring Masumi,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/masumi-n/diamond/morganite_AAA/stone2/diamond-sapphire_AAA/stone3/diamond-sapphire_AAA/alloycolour/white.jpg
90305,Bridal Set Glowing Beauty,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GD25-SET/diamond/lab-grown-diamond_AAA/alloycolour/red.jpg
98322,Engagement Ring Beniamina,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/ERD-008/diamond/diamond-Brillant_AA/stone2/diamond-Brillant_AAA/alloycolour/red/accent/white.jpg
97677,GLAMIRA Hanger Pendant Percha,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Percha/alloycolour/yellow.jpg
101490,GLAMIRA Earring Adhellie 32 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Adhellie32MM/diamond/sapphire_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
101721,GLAMIRA Men's Ring Alvand,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Alvand/diamond/diamond-Brillant_AAA/alloycolour/yellow.jpg
100565,GLAMIRA Cufflink Antenor,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Antenor/alloycolour/yellow.jpg
101505,GLAMIRA Earring Elgia 25 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Elgia25MM/diamond/sapphire_AAA/alloycolour/white.jpg
104045,GLAMIRA Earring Melorin,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/melorin/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/stone3/diamond-Brillant_AAA/alloycolour/white.jpg
90232,GLAMIRA Bangle Gerbera,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/H33622-4-1/diamond/amethyst_AAA/alloycolour/yellow.jpg
84872,Engagement Ring Adele,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/adele-n-035/diamond/emerald_AA/alloycolour/yellow.jpg
102825,GLAMIRA Necklace Lizannie Ø6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/lizannie-6-n/diamond/lab-grown-diamond_AAA/alloycolour/white/pearl/white_pearl.jpg
110648,GLAMIRA Ring Misha,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/misha/diamond/diamond-Brillant_AAA/alloycolour/white/accent/black.jpg
102789,GLAMIRA Pendant Lamoura Ø4 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Lamoura4mm/diamond/pinksapphire_AAA/alloycolour/red/pearl/red_pearl.jpg
102505,Engagement Ring Sheiletta,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/sheiletta025-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
94796,Wedding Ring Alluring Intention 5mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-T10370V1/womenstone/diamond-Brillant_AAA/alloycolour/white_red/width/w5/profile/prA/surface/polished.jpg
92294,Engagement Ring Brianna 0.8 crt,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/brianna-n-08/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/yellow.jpg
93354,Women's Ring Classic Flower 3 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/GWD16400-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w3/profile/prB/surface/icematte.jpg
92499,GLAMIRA Pendant Maarika,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Pendant-44/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/red.jpg
106401,Men's Ring Shining Element 4 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/3/sku/gwd-h14319062-MEN/alloycolour/white/width/w4/profile/prA.jpg
106399,Wedding Ring Shining Element 4 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-h14319062/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w4/profile/prA.jpg
108675,GLAMIRA Pendant Kane,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/kane/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/yellow.jpg
109460,GLAMIRA Pendant Brenasia,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/brenasia/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
110865,GLAMIRA Earring Vertie,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/vertie/diamond/labdiamond_AAAA/stone2/labdiamond_AAAA/stone3/labdiamond_AAAA/alloycolour/white.jpg
99969,Engagement Ring Anica,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/anica-layer/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/yellow.jpg
91951,GLAMIRA Pendant Loyal,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/PND22-6/diamond/diamond-Brillant_AAA/alloycolour/white/pearl/white_pearl.jpg
95664,GLAMIRA Pendant Triangulo,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Triangulo-1/alloycolour/yellow.jpg
110808,GLAMIRA Earring Blaire,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/blaire-n/diamond/labdiamond_AAAA/stone2/labdiamond_AAAA/stone3/labdiamond_AAAA/alloycolour/yellow.jpg
97882,Engagement Ring Hisa,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Hisav1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
90821,Engagement Ring Adele 0.5 crt,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/adele-n-05/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
92212,Engagement Ring Litzy 1.0 crt,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/litzy-n-10/diamond/lab-grown-diamond_AAA/stone2/lab-grown-diamond_AAA/alloycolour/white.jpg
92213,Engagement Ring Litzy 0.16 crt,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/litzy-016-nr/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
85780,Wedding Ring Amazing Trust Basic,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/1919-nr/womenstone/diamond-Brillant_AAA/alloycolour/white_yellow.jpg
103118,Engagement Ring Arthalia,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/arthalia/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/yellow.jpg
90258,GLAMIRA Pendant Beckie,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/KENAN9/diamond/emerald_AAA/alloycolour/white.jpg
109637,GLAMIRA Ring Edira,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/edira/diamond/tanzanite_AAA/alloycolour/white.jpg
90409,GLAMIRA Earring Leyna,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/EA15-11/alloycolour/white.jpg
99986,Engagement Ring Fanetta,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/fanetta-layer11/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
92216,Engagement Ring Nery,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/nery-n1/diamond/lab-grown-diamond_AAA/stone2/lab-grown-diamond_AAA/alloycolour/white.jpg
97777,GLAMIRA Drop Pendant Tilgade,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Tilgade/alloycolour/white.jpg
101984,GLAMIRA Ring Nedria,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/Nedria/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/red.jpg
100014,Engagement Ring Verona,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/verona-layer11/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
91089,Engagement Ring Clariss 1.0 crt,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/clariss1-n/diamond/sapphire_AA/stone2/diamond-Swarovsky_AAAAA/stone3/diamond-Swarovsky_AAAAA/alloycolour/white.jpg
98490,GLAMIRA Bracelet Brenela,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/brenela-v1/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white.jpg
109542,GLAMIRA Earring Alvino,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/alvino-n/diamond/diamond-Brillant_AAA/stone2/diamond-Brillant_AAA/alloycolour/white_red.jpg
91151,GLAMIRA Pendant Evelin,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/CR8/diamond/diamond-Brillant_AAA/alloycolour/white.jpg
103909,GLAMIRA Ring Kenina,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/kenina/diamond/sapphire-cabochon_AAA/stone2/diamond-Swarovsky_AAAAA/alloycolour/white.jpg
99989,Engagement Ring Hiya,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/hiya-layer1/diamond/lab-grown-diamond_AAA/stone2/lab-grown-diamond_AAA/alloycolour/white.jpg
105529,Mystic Swirl 10 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-n1059/womenstone/diamond-zirconia_AAAAA/alloycolour/white/accent/black/width/w10/profile/prA.jpg
99295,Pretty Choice 8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/GWD-M1032/womenstone/diamond-zirconia_AAAAA/alloycolour/white_red/width/w8/profile/prB/surface/polished_horizantly.jpg
106241,Wedding Ring Strong Love 6 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gwd-n1130/womenstone/diamond-zirconia_AAAAA/alloycolour/white/width/w6/profile/prA.jpg
91207,GLAMIRA Cufflink Deep Black,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/CUFF6/stone2/cabochon-Onyx_AAA/alloycolour/white.jpg
102722,GLAMIRA Earring Kiamara 6-8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/PRLE36-B/alloycolour/white/pearl/white_pearl.jpg
96491,Engagement Ring Albarracin,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/albarracin-nr/diamond/blackdiamond_AAA/stone2/blackdiamond_AAA/alloycolour/white.jpg
105682,Women's Ring Splendid Passion 8 mm,https://cdn-media.glamira.com/media/product/newgeneration/view/2/sku/gwd-n1094-WOMEN/womenstone/diamond-zirconia_AAAAA/alloycolour/yellow/width/w8/profile/prA/surface/polished_icematte.jpg
99844,GLAMIRA Earring Mayuri,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/mayuri-n/diamond/bluediamond_A/stone2/diamond-Swarovsky_AAAAA/alloycolour/yellow_white.jpg
